timestamp_s,channel,rail_name,voltage_v,current_a,power_w
15650.609432,3,VDD_SOC,5.0320,0.3280,1.6505
15650.616694,1,VDD_IN,5.0400,1.4240,7.1770
15650.618150,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.619440,3,VDD_SOC,5.0320,0.3280,1.6505
15650.626769,1,VDD_IN,5.0400,1.4320,7.2173
15650.628211,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.629487,3,VDD_SOC,5.0320,0.3280,1.6505
15650.636849,1,VDD_IN,5.0400,1.4320,7.2173
15650.638459,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.639767,3,VDD_SOC,5.0320,0.3360,1.6908
15650.646921,1,VDD_IN,5.0400,1.4400,7.2576
15650.648451,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.649764,3,VDD_SOC,5.0320,0.3360,1.6908
15650.657000,1,VDD_IN,5.0400,1.4480,7.2979
15650.658550,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.659827,3,VDD_SOC,5.0320,0.3360,1.6908
15650.667075,1,VDD_IN,5.0400,1.4560,7.3382
15650.668512,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.669914,3,VDD_SOC,5.0320,0.3360,1.6908
15650.677145,1,VDD_IN,5.0400,1.4560,7.3382
15650.678593,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.679883,3,VDD_SOC,5.0320,0.3360,1.6908
15650.687216,1,VDD_IN,5.0400,1.4480,7.2979
15650.688681,2,VDD_CPU_GPU_CV,5.0320,0.4480,2.2543
15650.689953,3,VDD_SOC,5.0320,0.3360,1.6908
15650.697285,1,VDD_IN,5.0400,1.4400,7.2576
15650.698718,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.700093,3,VDD_SOC,5.0320,0.3360,1.6908
15650.707354,1,VDD_IN,5.0400,1.4320,7.2173
15650.708842,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.710136,3,VDD_SOC,5.0320,0.3360,1.6908
15650.717427,1,VDD_IN,5.0400,1.4400,7.2576
15650.718913,2,VDD_CPU_GPU_CV,5.0320,0.4400,2.2141
15650.720221,3,VDD_SOC,5.0320,0.3360,1.6908
15650.727498,1,VDD_IN,5.0400,1.4400,7.2576
15650.728923,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.730281,3,VDD_SOC,5.0320,0.3360,1.6908
15650.737567,1,VDD_IN,5.0400,1.4480,7.2979
15650.739050,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.740352,3,VDD_SOC,5.0320,0.3360,1.6908
15650.747637,1,VDD_IN,5.0400,1.4560,7.3382
15650.749138,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.750407,3,VDD_SOC,5.0320,0.3360,1.6908
15650.757707,1,VDD_IN,5.0400,1.4640,7.3786
15650.759168,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.760444,3,VDD_SOC,5.0320,0.3360,1.6908
15650.767779,1,VDD_IN,5.0400,1.4640,7.3786
15650.769246,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.770524,3,VDD_SOC,5.0320,0.3360,1.6908
15650.777850,1,VDD_IN,5.0400,1.4640,7.3786
15650.779298,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.780579,3,VDD_SOC,5.0320,0.3360,1.6908
15650.787942,1,VDD_IN,5.0400,1.4720,7.4189
15650.789489,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.790779,3,VDD_SOC,5.0320,0.3360,1.6908
15650.798014,1,VDD_IN,5.0400,1.4640,7.3786
15650.799460,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.800752,3,VDD_SOC,5.0320,0.3360,1.6908
15650.808103,1,VDD_IN,5.0400,1.4480,7.2979
15650.809682,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.810985,3,VDD_SOC,5.0320,0.3360,1.6908
15650.818173,1,VDD_IN,5.0400,1.4480,7.2979
15650.819680,2,VDD_CPU_GPU_CV,5.0240,0.4400,2.2106
15650.820963,3,VDD_SOC,5.0320,0.3360,1.6908
15650.828243,1,VDD_IN,5.0400,1.4480,7.2979
15650.829662,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.831025,3,VDD_SOC,5.0320,0.3360,1.6908
15650.838316,1,VDD_IN,5.0400,1.4480,7.2979
15650.839766,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.841061,3,VDD_SOC,5.0320,0.3360,1.6908
15650.848386,1,VDD_IN,5.0400,1.4480,7.2979
15650.849832,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.851110,3,VDD_SOC,5.0320,0.3360,1.6908
15650.858455,1,VDD_IN,5.0400,1.4480,7.2979
15650.859948,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.861320,3,VDD_SOC,5.0400,0.3360,1.6934
15650.868525,1,VDD_IN,5.0400,1.4480,7.2979
15650.869952,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.871256,3,VDD_SOC,5.0400,0.3360,1.6934
15650.878596,1,VDD_IN,5.0400,1.4480,7.2979
15650.880028,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.881390,3,VDD_SOC,5.0400,0.3360,1.6934
15650.888669,1,VDD_IN,5.0400,1.4560,7.3382
15650.890111,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15650.891397,3,VDD_SOC,5.0400,0.3360,1.6934
15650.898741,1,VDD_IN,5.0400,1.4480,7.2979
15650.900186,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15650.901535,3,VDD_SOC,5.0400,0.3360,1.6934
15650.908811,1,VDD_IN,5.0400,1.4400,7.2576
15650.910253,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.911614,3,VDD_SOC,5.0400,0.3360,1.6934
15650.918894,1,VDD_IN,5.0400,1.4320,7.2173
15650.920608,2,VDD_CPU_GPU_CV,5.0240,0.4480,2.2508
15650.921984,3,VDD_SOC,5.0400,0.3360,1.6934
15650.928964,1,VDD_IN,5.0400,1.4320,7.2173
15650.930414,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.931700,3,VDD_SOC,5.0400,0.3360,1.6934
15650.939035,1,VDD_IN,5.0400,1.4320,7.2173
15650.940482,2,VDD_CPU_GPU_CV,5.0240,0.4560,2.2909
15650.941767,3,VDD_SOC,5.0400,0.3360,1.6934
15650.949107,1,VDD_IN,5.0400,1.4320,7.2173
15650.950574,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15650.951866,3,VDD_SOC,5.0400,0.3360,1.6934
15650.959177,1,VDD_IN,5.0400,1.4400,7.2576
15650.960663,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15650.962025,3,VDD_SOC,5.0400,0.3360,1.6934
15650.969248,1,VDD_IN,5.0400,1.4400,7.2576
15650.970674,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15650.971967,3,VDD_SOC,5.0400,0.3360,1.6934
15650.979319,1,VDD_IN,5.0400,1.4400,7.2576
15650.980773,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15650.982055,3,VDD_SOC,5.0400,0.3360,1.6934
15650.989391,1,VDD_IN,5.0400,1.4400,7.2576
15650.990849,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15650.992132,3,VDD_SOC,5.0400,0.3440,1.7338
15650.999462,1,VDD_IN,5.0400,1.4480,7.2979
15651.000912,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15651.002191,3,VDD_SOC,5.0400,0.3440,1.7338
15651.009532,1,VDD_IN,5.0400,1.4400,7.2576
15651.010946,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15651.012214,3,VDD_SOC,5.0400,0.3360,1.6934
15651.019602,1,VDD_IN,5.0400,1.4240,7.1770
15651.021075,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15651.022344,3,VDD_SOC,5.0400,0.3360,1.6934
15651.029672,1,VDD_IN,5.0400,1.4240,7.1770
15651.031103,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15651.032497,3,VDD_SOC,5.0400,0.3360,1.6934
15651.039753,1,VDD_IN,5.0400,1.4240,7.1770
15651.041311,2,VDD_CPU_GPU_CV,5.0240,0.4640,2.3311
15651.042617,3,VDD_SOC,5.0400,0.3360,1.6934
15651.049827,1,VDD_IN,5.0400,1.4320,7.2173
15651.051335,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15651.052642,3,VDD_SOC,5.0400,0.3360,1.6934
15651.059897,1,VDD_IN,5.0400,1.4400,7.2576
15651.061339,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15651.062714,3,VDD_SOC,5.0400,0.3360,1.6934
15651.069969,1,VDD_IN,5.0400,1.4400,7.2576
15651.071403,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.072759,3,VDD_SOC,5.0400,0.3360,1.6934
15651.080039,1,VDD_IN,5.0400,1.4400,7.2576
15651.081573,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.082860,3,VDD_SOC,5.0400,0.3360,1.6934
15651.090111,1,VDD_IN,5.0400,1.4480,7.2979
15651.091554,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.092850,3,VDD_SOC,5.0400,0.3360,1.6934
15651.100181,1,VDD_IN,5.0400,1.4480,7.2979
15651.101649,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.102928,3,VDD_SOC,5.0400,0.3360,1.6934
15651.110252,1,VDD_IN,5.0400,1.4480,7.2979
15651.111679,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.113036,3,VDD_SOC,5.0400,0.3360,1.6934
15651.120322,1,VDD_IN,5.0400,1.4320,7.2173
15651.121761,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.123040,3,VDD_SOC,5.0400,0.3360,1.6934
15651.130423,1,VDD_IN,5.0400,1.4240,7.1770
15651.131857,2,VDD_CPU_GPU_CV,5.0240,0.4720,2.3713
15651.133136,3,VDD_SOC,5.0400,0.3360,1.6934
15651.140491,1,VDD_IN,5.0400,1.4320,7.2173
15651.141908,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.143280,3,VDD_SOC,5.0320,0.3360,1.6908
15651.150583,1,VDD_IN,5.0400,1.4320,7.2173
15651.152100,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.153459,3,VDD_SOC,5.0320,0.3360,1.6908
15651.160653,1,VDD_IN,5.0400,1.4320,7.2173
15651.162158,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.163452,3,VDD_SOC,5.0320,0.3360,1.6908
15651.170723,1,VDD_IN,5.0400,1.4400,7.2576
15651.172148,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.173526,3,VDD_SOC,5.0320,0.3360,1.6908
15651.180792,1,VDD_IN,5.0400,1.4400,7.2576
15651.182205,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.183562,3,VDD_SOC,5.0320,0.3360,1.6908
15651.190888,1,VDD_IN,5.0400,1.4400,7.2576
15651.192306,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.193611,3,VDD_SOC,5.0320,0.3360,1.6908
15651.200959,1,VDD_IN,5.0400,1.4480,7.2979
15651.202385,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.203754,3,VDD_SOC,5.0320,0.3360,1.6908
15651.211030,1,VDD_IN,5.0400,1.4560,7.3382
15651.212491,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.213796,3,VDD_SOC,5.0320,0.3360,1.6908
15651.221104,1,VDD_IN,5.0400,1.4480,7.2979
15651.222568,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.223848,3,VDD_SOC,5.0320,0.3360,1.6908
15651.231172,1,VDD_IN,5.0400,1.4320,7.2173
15651.232603,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.233964,3,VDD_SOC,5.0320,0.3360,1.6908
15651.241260,1,VDD_IN,5.0400,1.4320,7.2173
15651.242819,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.244109,3,VDD_SOC,5.0320,0.3360,1.6908
15651.251329,1,VDD_IN,5.0400,1.4400,7.2576
15651.252771,2,VDD_CPU_GPU_CV,5.0240,0.4800,2.4115
15651.254082,3,VDD_SOC,5.0320,0.3360,1.6908
15651.261399,1,VDD_IN,5.0400,1.4400,7.2576
15651.262830,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.264186,3,VDD_SOC,5.0320,0.3360,1.6908
15651.271469,1,VDD_IN,5.0400,1.4480,7.2979
15651.272889,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.274244,3,VDD_SOC,5.0320,0.3360,1.6908
15651.281539,1,VDD_IN,5.0400,1.4480,7.2979
15651.282988,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.284281,3,VDD_SOC,5.0320,0.3360,1.6908
15651.291610,1,VDD_IN,5.0400,1.4560,7.3382
15651.293049,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.294329,3,VDD_SOC,5.0320,0.3360,1.6908
15651.301682,1,VDD_IN,5.0400,1.4560,7.3382
15651.303168,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.304462,3,VDD_SOC,5.0320,0.3360,1.6908
15651.311753,1,VDD_IN,5.0320,1.4560,7.3266
15651.313629,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.315122,3,VDD_SOC,5.0320,0.3360,1.6908
15651.321828,1,VDD_IN,5.0320,1.4560,7.3266
15651.323267,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.324631,3,VDD_SOC,5.0320,0.3360,1.6908
15651.331898,1,VDD_IN,5.0400,1.4400,7.2576
15651.333339,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.334692,3,VDD_SOC,5.0320,0.3360,1.6908
15651.341971,1,VDD_IN,5.0400,1.4320,7.2173
15651.343417,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.344697,3,VDD_SOC,5.0320,0.3360,1.6908
15651.352031,1,VDD_IN,5.0400,1.4320,7.2173
15651.353447,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.354826,3,VDD_SOC,5.0320,0.3360,1.6908
15651.362101,1,VDD_IN,5.0400,1.4400,7.2576
15651.363515,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.364885,3,VDD_SOC,5.0320,0.3360,1.6908
15651.372177,1,VDD_IN,5.0400,1.4400,7.2576
15651.373596,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.374951,3,VDD_SOC,5.0320,0.3360,1.6908
15651.382248,1,VDD_IN,5.0320,1.4480,7.2863
15651.383681,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.385060,3,VDD_SOC,5.0320,0.3360,1.6908
15651.392317,1,VDD_IN,5.0320,1.4480,7.2863
15651.393777,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.395051,3,VDD_SOC,5.0320,0.3360,1.6908
15651.402387,1,VDD_IN,5.0320,1.4560,7.3266
15651.403839,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.405199,3,VDD_SOC,5.0320,0.3360,1.6908
15651.412458,1,VDD_IN,5.0320,1.4560,7.3266
15651.413882,2,VDD_CPU_GPU_CV,5.0240,0.5120,2.5723
15651.415235,3,VDD_SOC,5.0320,0.3360,1.6908
15651.422527,1,VDD_IN,5.0320,1.4640,7.3668
15651.423941,2,VDD_CPU_GPU_CV,5.0320,0.5120,2.5764
15651.425260,3,VDD_SOC,5.0320,0.3360,1.6908
15651.432610,1,VDD_IN,5.0320,1.4560,7.3266
15651.434126,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.435410,3,VDD_SOC,5.0320,0.3360,1.6908
15651.442682,1,VDD_IN,5.0320,1.4400,7.2461
15651.444148,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.445422,3,VDD_SOC,5.0320,0.3360,1.6908
15651.452752,1,VDD_IN,5.0320,1.4400,7.2461
15651.454192,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.455461,3,VDD_SOC,5.0320,0.3360,1.6908
15651.462823,1,VDD_IN,5.0320,1.4480,7.2863
15651.464239,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.465598,3,VDD_SOC,5.0320,0.3360,1.6908
15651.472906,1,VDD_IN,5.0400,1.4560,7.3382
15651.474374,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.475733,3,VDD_SOC,5.0320,0.3360,1.6908
15651.482978,1,VDD_IN,5.0400,1.4560,7.3382
15651.484400,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.485691,3,VDD_SOC,5.0320,0.3360,1.6908
15651.493048,1,VDD_IN,5.0400,1.4560,7.3382
15651.494481,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.495834,3,VDD_SOC,5.0320,0.3360,1.6908
15651.503118,1,VDD_IN,5.0320,1.4640,7.3668
15651.504547,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.505906,3,VDD_SOC,5.0320,0.3360,1.6908
15651.513187,1,VDD_IN,5.0320,1.4640,7.3668
15651.514610,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.515967,3,VDD_SOC,5.0320,0.3360,1.6908
15651.523265,1,VDD_IN,5.0320,1.4640,7.3668
15651.524708,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.525979,3,VDD_SOC,5.0320,0.3360,1.6908
15651.533337,1,VDD_IN,5.0320,1.4560,7.3266
15651.534745,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.536122,3,VDD_SOC,5.0400,0.3360,1.6934
15651.543408,1,VDD_IN,5.0320,1.4480,7.2863
15651.544854,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.546121,3,VDD_SOC,5.0400,0.3360,1.6934
15651.553480,1,VDD_IN,5.0400,1.4320,7.2173
15651.554918,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.556206,3,VDD_SOC,5.0400,0.3360,1.6934
15651.563550,1,VDD_IN,5.0400,1.4400,7.2576
15651.564987,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.566292,3,VDD_SOC,5.0400,0.3360,1.6934
15651.573621,1,VDD_IN,5.0400,1.4400,7.2576
15651.575060,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.576336,3,VDD_SOC,5.0320,0.3360,1.6908
15651.583692,1,VDD_IN,5.0400,1.4480,7.2979
15651.585108,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.586477,3,VDD_SOC,5.0320,0.3360,1.6908
15651.593762,1,VDD_IN,5.0320,1.4480,7.2863
15651.595200,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.596552,3,VDD_SOC,5.0320,0.3360,1.6908
15651.603831,1,VDD_IN,5.0320,1.4560,7.3266
15651.605247,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.606624,3,VDD_SOC,5.0320,0.3360,1.6908
15651.613901,1,VDD_IN,5.0320,1.4640,7.3668
15651.615321,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.616681,3,VDD_SOC,5.0320,0.3360,1.6908
15651.623973,1,VDD_IN,5.0400,1.4640,7.3786
15651.625419,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.626774,3,VDD_SOC,5.0320,0.3360,1.6908
15651.634042,1,VDD_IN,5.0320,1.4720,7.4071
15651.635469,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.636750,3,VDD_SOC,5.0320,0.3360,1.6908
15651.644110,1,VDD_IN,5.0400,1.4560,7.3382
15651.645539,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.646902,3,VDD_SOC,5.0320,0.3360,1.6908
15651.654181,1,VDD_IN,5.0400,1.4480,7.2979
15651.655595,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.656864,3,VDD_SOC,5.0320,0.3360,1.6908
15651.664250,1,VDD_IN,5.0400,1.4480,7.2979
15651.665711,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.666988,3,VDD_SOC,5.0320,0.3360,1.6908
15651.674319,1,VDD_IN,5.0400,1.4480,7.2979
15651.675725,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.677090,3,VDD_SOC,5.0320,0.3360,1.6908
15651.684389,1,VDD_IN,5.0400,1.4480,7.2979
15651.685804,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.687180,3,VDD_SOC,5.0320,0.3360,1.6908
15651.694460,1,VDD_IN,5.0320,1.4560,7.3266
15651.695890,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.697273,3,VDD_SOC,5.0320,0.3360,1.6908
15651.704529,1,VDD_IN,5.0320,1.4640,7.3668
15651.705939,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.707308,3,VDD_SOC,5.0320,0.3360,1.6908
15651.714601,1,VDD_IN,5.0320,1.4640,7.3668
15651.716076,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.717353,3,VDD_SOC,5.0320,0.3360,1.6908
15651.724673,1,VDD_IN,5.0320,1.4720,7.4071
15651.726132,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.727407,3,VDD_SOC,5.0320,0.3360,1.6908
15651.734743,1,VDD_IN,5.0320,1.4720,7.4071
15651.736179,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.737468,3,VDD_SOC,5.0320,0.3360,1.6908
15651.744815,1,VDD_IN,5.0320,1.4720,7.4071
15651.746250,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.747601,3,VDD_SOC,5.0320,0.3360,1.6908
15651.754884,1,VDD_IN,5.0320,1.4560,7.3266
15651.756300,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.757652,3,VDD_SOC,5.0320,0.3360,1.6908
15651.764955,1,VDD_IN,5.0320,1.4480,7.2863
15651.766379,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.767746,3,VDD_SOC,5.0320,0.3360,1.6908
15651.775026,1,VDD_IN,5.0320,1.4560,7.3266
15651.776462,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.777779,3,VDD_SOC,5.0320,0.3360,1.6908
15651.785100,1,VDD_IN,5.0320,1.4640,7.3668
15651.786574,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.787847,3,VDD_SOC,5.0320,0.3360,1.6908
15651.795172,1,VDD_IN,5.0320,1.4720,7.4071
15651.796635,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.797980,3,VDD_SOC,5.0320,0.3360,1.6908
15651.805269,1,VDD_IN,5.0320,1.4800,7.4474
15651.806888,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.808324,3,VDD_SOC,5.0320,0.3360,1.6908
15651.815346,1,VDD_IN,5.0320,1.4800,7.4474
15651.816896,2,VDD_CPU_GPU_CV,5.0240,0.4880,2.4517
15651.820858,3,VDD_SOC,5.0320,0.3360,1.6908
15651.825442,1,VDD_IN,5.0320,1.4880,7.4876
15651.826990,2,VDD_CPU_GPU_CV,5.0240,0.4960,2.4919
15651.828280,3,VDD_SOC,5.0320,0.3360,1.6908
15651.835513,1,VDD_IN,5.0320,1.4880,7.4876
15651.837549,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.839131,3,VDD_SOC,5.0320,0.3360,1.6908
15651.845601,1,VDD_IN,5.0320,1.4960,7.5279
15651.847340,2,VDD_CPU_GPU_CV,5.0240,0.5040,2.5321
15651.848807,3,VDD_SOC,5.0320,0.3360,1.6908
15651.855685,1,VDD_IN,5.0320,1.4880,7.4876
15651.857328,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.858769,3,VDD_SOC,5.0320,0.3360,1.6908
15651.865755,1,VDD_IN,5.0320,1.4720,7.4071
15651.867290,2,VDD_CPU_GPU_CV,5.0320,0.4880,2.4556
15651.868726,3,VDD_SOC,5.0320,0.3360,1.6908
15651.875825,1,VDD_IN,5.0320,1.4720,7.4071
15651.877376,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.878807,3,VDD_SOC,5.0320,0.3360,1.6908
15651.885908,1,VDD_IN,5.0320,1.4720,7.4071
15651.887506,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.888928,3,VDD_SOC,5.0320,0.3360,1.6908
15651.895979,1,VDD_IN,5.0320,1.4720,7.4071
15651.897565,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.899004,3,VDD_SOC,5.0320,0.3360,1.6908
15651.906049,1,VDD_IN,5.0320,1.4800,7.4474
15651.907611,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.909046,3,VDD_SOC,5.0320,0.3360,1.6908
15651.916120,1,VDD_IN,5.0320,1.4800,7.4474
15651.917657,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.919069,3,VDD_SOC,5.0320,0.3360,1.6908
15651.926190,1,VDD_IN,5.0320,1.4880,7.4876
15651.927764,2,VDD_CPU_GPU_CV,5.0320,0.5120,2.5764
15651.929195,3,VDD_SOC,5.0320,0.3360,1.6908
15651.936259,1,VDD_IN,5.0320,1.4880,7.4876
15651.937817,2,VDD_CPU_GPU_CV,5.0320,0.5200,2.6166
15651.939254,3,VDD_SOC,5.0320,0.3360,1.6908
15651.946327,1,VDD_IN,5.0320,1.4960,7.5279
15651.947914,2,VDD_CPU_GPU_CV,5.0320,0.5200,2.6166
15651.949357,3,VDD_SOC,5.0320,0.3360,1.6908
15651.956397,1,VDD_IN,5.0320,1.4960,7.5279
15651.957952,2,VDD_CPU_GPU_CV,5.0320,0.5120,2.5764
15651.959453,3,VDD_SOC,5.0320,0.3360,1.6908
15651.966466,1,VDD_IN,5.0320,1.4800,7.4474
15651.968050,2,VDD_CPU_GPU_CV,5.0320,0.5040,2.5361
15651.969471,3,VDD_SOC,5.0320,0.3360,1.6908
15651.976533,1,VDD_IN,5.0320,1.4720,7.4071
15651.978081,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.979494,3,VDD_SOC,5.0320,0.3280,1.6505
15651.986603,1,VDD_IN,5.0320,1.4800,7.4474
15651.988345,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.989906,3,VDD_SOC,5.0320,0.3360,1.6908
15651.996675,1,VDD_IN,5.0320,1.4880,7.4876
15651.998264,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15651.999709,3,VDD_SOC,5.0320,0.3360,1.6908
15652.006745,1,VDD_IN,5.0320,1.4880,7.4876
15652.008295,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15652.009708,3,VDD_SOC,5.0320,0.3360,1.6908
15652.016813,1,VDD_IN,5.0400,1.4960,7.5398
15652.018346,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
15652.019784,3,VDD_SOC,5.0320,0.3360,1.6908
15652.026883,1,VDD_IN,5.0400,1.5040,7.5802
15652.028426,2,VDD_CPU_GPU_CV,5.0320,0.4960,2.4959
